feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,cluster
0.69112796,0.7394076,0.0525586,0.7052772,0.70001173,0.11154079,0.2913203,0.74823743,0.7234657,0.65322554,0.25193134,0.26525062,0.64211357,0.34240672,0.7188555,0.70413727,0.49980852,0.29084578,0.21933931,0.6761141,0.6544994,0.6904093,0.4231183,0.6814034,0.7479074,0.3421941,0.7062919,0.87083775,0.65577275,0.71418715,0.7125569,0.46106124,0.7444143,0.7106981,0.26492947,0.27299803,0.47889107,0.73992753,0.29063848,0.19362351,0.7254637,0.7461474,0.32674778,0.28560677,0.65467083,0.31079257,0.26627922,0.68221515,0.34761196,0.040676393,0.31793675,0.31296816,0.74585426,0.63640046,0.25183955,0.6388232,0.50070715,0.71605456,0.27468127,0.28091097,0.6648519,0.8420478,0.73539007,0.31388724,0.099006735,0.32723817,0.7005923,0.12604621,0.7248625,0.66016287,0.74413955,0.31237322,0.25362134,0.70016384,0.8023128,0.6618359,0.7206475,0.691976,0.6050804,0.7093291,0.2767204,0.3465839,0.71942306,0.31142947,0.73123443,0.40413207,0.9160217,0.68834,0.33660334,0.3530444,0.64472085,0.72033364,0.6896565,0.84944487,0.36250204,0.93449473,0.74207443,0.6170974,0.86788005,0.65568864,2
0.86680084,0.92735636,0.065886706,0.8843671,0.8778949,0.06448028,0.11125432,0.93833804,0.9073013,0.8192143,0.06180811,0.078561954,0.80526865,0.1754373,0.9014597,0.88314533,0.6269501,0.11053209,0.27504155,0.8480526,0.8208348,0.86576045,0.27649388,0.8544953,0.9380831,0.17491725,0.88572234,0.9017062,0.8223687,0.89581573,0.8937132,0.57816446,0.9336557,0.8913034,0.078032486,0.08823219,0.6004877,0.9278045,0.110284075,0.12157467,0.9098108,0.93557686,0.15578017,0.10402918,0.82107264,0.13609442,0.07986955,0.8555836,0.1819194,0.023368293,0.14471559,0.1382541,0.9354145,0.79801303,0.061808974,0.8009433,0.37395057,0.8981186,0.090249866,0.09820826,0.83379483,0.9374465,0.9221213,0.13973755,0.042600434,0.15630603,0.8786896,0.030809643,0.909114,0.82786924,0.93322563,0.13779362,0.064001136,0.8781825,0.8869847,0.82994175,0.88920605,0.86778015,0.75880694,0.8894834,0.09293501,0.18048945,0.90219915,0.1364119,0.9169335,0.25262415,0.90174514,0.8632806,0.16808674,0.18869281,0.8085599,0.90347356,0.86491495,0.9512228,0.20051613,0.9839597,0.9306025,0.77387017,0.9178318,0.8222262,-1
0.92422754,0.98862827,0.07023448,0.9429585,0.9359565,0.04897748,0.05247201,0.99999994,0.9672831,0.87345517,0.0,0.017720874,0.8587055,0.12080368,0.961122,0.9415411,0.66838074,0.051624585,0.29276073,0.90437996,0.8746976,0.92317945,0.22845611,0.9110973,0.99999994,0.12033066,0.9440576,0.91211176,0.877084,0.95514214,0.9528941,0.61630243,0.9953263,0.9503261,0.017081402,0.028405517,0.6400147,0.989066,0.05135435,0.097745046,0.969998,0.9972698,0.10023488,0.044707,0.87571603,0.07874462,0.019072395,0.9123795,0.12746331,0.017688634,0.0879353,0.08109081,0.9970864,0.8512109,0.0,0.8537083,0.33312035,0.95756596,0.03005986,0.038514532,0.8892194,0.9686897,0.98303634,0.083169274,0.02412635,0.10024351,0.93690366,0.0,0.96924293,0.8825928,0.9948617,0.08056919,0.0023712963,0.9363755,0.91489846,0.8851401,0.94433403,0.9253433,0.80872476,0.948402,0.032934397,0.12646341,0.96189666,0.07929963,0.9775475,0.20309219,0.89742637,0.92057234,0.11276443,0.13466707,0.8624132,0.9631534,0.92227644,0.9845141,0.14731082,1.0,0.9919287,0.82439214,0.9343757,0.87694633,7
0.9599666,0.9593856,0.38039368,0.968811,0.96366954,0.36405528,0.028705776,0.95485246,0.9886882,0.9214321,0.011132896,0.00611791,0.9136207,0.06402649,0.95000565,0.9686194,0.79587764,0.05995711,0.5325467,0.8768489,0.91928077,0.89852273,0.1457034,0.9427004,0.9585544,0.07451476,0.9735871,0.6091403,0.84213054,0.9655351,0.9497503,0.7488269,0.95230263,0.9695167,0.12160206,0.023247391,0.76896054,0.9272816,0.059467517,0.39863253,0.9768673,0.9965217,0.068350896,0.040110834,0.82201165,0.25568807,0.011080433,0.83615714,0.1890466,0.34488598,0.083602145,0.07661447,0.9397201,0.82299036,0.06620683,0.91148424,0.21303453,0.973718,0.03511022,0.12473008,0.8983871,0.64747894,0.99530554,0.04051116,0.3516776,0.112584464,0.9375024,0.32760772,0.9499689,0.9301294,0.9807762,0.26620224,0.022409946,0.9232913,0.61017394,0.6333577,0.62426865,0.9031427,0.8764604,0.95908946,0.04099069,0.077816725,0.9558904,0.048629306,0.97361547,0.13048789,0.5988941,0.8839581,0.3065221,0.2719767,0.89538145,0.980978,0.94898844,0.6560456,0.08599722,0.66202486,0.9864054,0.8896646,0.6236547,0.7439478,-1
0.9276214,0.9827627,0.11379706,0.9440043,0.93886286,0.09368273,0.050099824,0.9931827,0.9674156,0.8792513,0.0013654828,0.016857505,0.8650717,0.11533165,0.9583292,0.94422805,0.6838688,0.052931875,0.32633352,0.8980214,0.88087744,0.9184859,0.21798676,0.9151131,0.9938595,0.11479193,0.9468328,0.86911607,0.8710549,0.9551157,0.9525777,0.63431,0.98768735,0.95123273,0.0313339,0.030210555,0.6570126,0.97786355,0.053303648,0.14030553,0.96940815,0.99691176,0.09533327,0.045019396,0.86650705,0.10660293,0.019379035,0.9003063,0.13651623,0.06375845,0.08843203,0.08175099,0.98731935,0.8453075,0.010179535,0.8606731,0.3170037,0.95903623,0.03127935,0.051242024,0.88937324,0.92321396,0.9833155,0.07903452,0.069930635,0.10320513,0.93501925,0.046582147,0.9654272,0.88804907,0.99197,0.10647757,0.005743861,0.9329739,0.87175715,0.8502093,0.89992934,0.9208884,0.81787544,0.94881684,0.035144083,0.1204425,0.9598335,0.07566784,0.9755207,0.19374298,0.8550849,0.91325873,0.1408496,0.15324162,0.8644699,0.96488726,0.92436504,0.93835276,0.14077805,0.9532477,0.9903814,0.8331883,0.8903868,0.8582776,-1
0.7797732,0.8347839,0.058970124,0.7953326,0.7901928,0.08850101,0.19974428,0.84491986,0.81700635,0.7374419,0.15544082,0.17206772,0.7233905,0.25653753,0.81044656,0.7949743,0.5643244,0.19758862,0.2469205,0.76397824,0.73887473,0.77975976,0.34875175,0.7686975,0.8449378,0.2565723,0.7966438,0.88515395,0.7397424,0.80610424,0.80461586,0.5204005,0.840887,0.8028002,0.17013955,0.1794056,0.5403218,0.8321102,0.19817573,0.1581634,0.81850094,0.84048945,0.24078695,0.19301316,0.7386402,0.22773634,0.17003554,0.76935816,0.26520407,0.031700183,0.23015018,0.22345357,0.84133893,0.7168878,0.15624142,0.7213124,0.4376211,0.8087288,0.1809771,0.18905123,0.7513831,0.8887781,0.82876843,0.22613147,0.07102743,0.24124552,0.7918402,0.07952776,0.8194701,0.7449064,0.8389515,0.22531006,0.15851247,0.7917333,0.84429395,0.74529433,0.8051799,0.78109014,0.6825797,0.7999737,0.18312714,0.26334915,0.81143105,0.22268711,0.82562494,0.3275688,0.90858126,0.7755698,0.25384086,0.27068016,0.7285151,0.81310034,0.77906454,0.8985267,0.28051445,0.9590811,0.8362067,0.695735,0.8918975,0.73944217,3
0.89116156,0.9440378,0.0985852,0.907892,0.8965378,0.09645532,0.09205757,0.950744,0.93852013,0.839931,0.05693254,0.063494846,0.82623804,0.14801553,0.91605186,0.90339404,0.6633649,0.10092589,0.30353028,0.87049717,0.8324791,0.8793065,0.25362203,0.86870366,0.9453415,0.15381207,0.90614015,0.8675374,0.8331489,0.9169231,0.90164346,0.6013412,0.9497743,0.9158988,0.08504549,0.061741948,0.62904954,0.94219565,0.094073154,0.15707596,0.92967534,0.94473606,0.1507098,0.08598838,0.8337132,0.1341427,0.057366394,0.8640427,0.18301201,0.05696194,0.12968417,0.11809994,0.9511837,0.8101257,0.05676602,0.8244092,0.34849554,0.9172004,0.079073,0.0985085,0.8502348,0.9061101,0.93989956,0.1135473,0.07341685,0.1423425,0.9022907,0.05677481,0.9261514,0.8456274,0.9474008,0.15647061,0.053338163,0.8979447,0.85997415,0.8013464,0.8542213,0.88294417,0.7792702,0.9051869,0.07719088,0.16007195,0.91776973,0.11827817,0.93630594,0.23347381,0.86891186,0.8783328,0.18088819,0.204633,0.8349446,0.9207958,0.8895238,0.91319525,0.1740317,0.94423217,0.94538707,0.7936273,0.8860667,0.8102515,-1
0.7674519,0.82107496,0.05834607,0.7830767,0.77728915,0.09108669,0.21308601,0.83078295,0.8033261,0.72531796,0.16935387,0.18412651,0.71298206,0.26988277,0.79819167,0.78191125,0.5550444,0.21254334,0.24355131,0.7508234,0.72674173,0.76657474,0.35939166,0.7566029,0.8304885,0.2695099,0.7842277,0.88427866,0.72814447,0.7931021,0.7912337,0.51192117,0.8266555,0.7891544,0.18373096,0.1927064,0.531703,0.8215828,0.21229735,0.16234797,0.8055604,0.82844406,0.25246564,0.20673628,0.7269562,0.23487821,0.18534707,0.7575372,0.2756277,0.033157036,0.24268371,0.23709059,0.82821983,0.7066253,0.1692994,0.7092228,0.44563666,0.7951469,0.19456422,0.20153318,0.73824334,0.88349366,0.81651783,0.23828143,0.07452024,0.25295997,0.7779227,0.08465368,0.80487275,0.73302346,0.82628965,0.23652868,0.17122145,0.77748764,0.83913076,0.73488367,0.7938792,0.76832557,0.6718586,0.78760827,0.19691914,0.27442923,0.7988167,0.23539945,0.8118631,0.3382964,0.90982413,0.76431435,0.26336825,0.28163123,0.7158946,0.79991144,0.7657815,0.893722,0.29209083,0.95599204,0.8239785,0.6851924,0.88960475,0.7280492,3
0.9470346,0.9509926,0.35117918,0.9507043,0.9552625,0.33643097,0.036660627,0.95439225,0.9684203,0.91161287,0.009589165,0.012321919,0.9012548,0.08440541,0.94382226,0.9591857,0.76860154,0.0591487,0.5067747,0.86509514,0.9127864,0.8942926,0.15958594,0.9378653,0.9602013,0.08403535,0.9611133,0.6362972,0.8404201,0.95577615,0.9516708,0.73227286,0.9460694,0.95705956,0.10876979,0.042222805,0.74892914,0.91661066,0.06300703,0.3706181,0.966734,0.9943973,0.069832936,0.04591498,0.8185613,0.2569782,0.020724878,0.8360898,0.18358392,0.31452355,0.089562014,0.08388911,0.9334207,0.8157883,0.06641333,0.8980019,0.2320674,0.96781266,0.03738863,0.119920686,0.8921959,0.67588,0.984849,0.05780802,0.31903672,0.11754303,0.925866,0.30198544,0.94519454,0.91803765,0.976204,0.24625957,0.025234252,0.9155691,0.63825977,0.6618528,0.6588433,0.8979745,0.8666671,0.9519965,0.046613976,0.088162705,0.949282,0.055377938,0.96487385,0.14183544,0.6260183,0.8748251,0.2919254,0.25205585,0.8781222,0.97431386,0.9371253,0.6869828,0.10304155,0.69788134,0.9812056,0.8778809,0.6519116,0.758686,-1
0.4378416,0.46854982,0.03331501,0.44709337,0.4435257,0.17932384,0.550942,0.47381204,0.45832428,0.41374373,0.5261026,0.5343107,0.40684167,0.5833016,0.4556014,0.446032,0.31660885,0.55105907,0.13910608,0.42827138,0.41463047,0.43746948,0.6343993,0.4317841,0.4734802,0.58330035,0.44750214,0.826461,0.41551983,0.45234203,0.45121983,0.2921282,0.47171322,0.4501761,0.5343716,0.539266,0.30345893,0.4692922,0.5508043,0.29762226,0.4597181,0.47297964,0.57325953,0.5475577,0.41470152,0.562604,0.53538865,0.4322755,0.58648974,0.06562526,0.56772786,0.5650366,0.4726164,0.4034577,0.5259112,0.40484446,0.683487,0.453491,0.54065275,0.5443394,0.42116684,0.7044884,0.46613872,0.5653248,0.18043938,0.57363796,0.44356588,0.26318064,0.45893595,0.4184158,0.47154185,0.5641202,0.52689683,0.44336668,0.68040204,0.41953966,0.47762004,0.4382658,0.38335854,0.4496533,0.54198694,0.5860775,0.45586038,0.56379145,0.46319836,0.62247175,0.93666095,0.435982,0.57935923,0.5899152,0.40841323,0.45634177,0.4368197,0.70305604,0.59585625,0.8632074,0.47022274,0.39096865,0.7960083,0.41559643,0
