feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,cluster
0.7177343,0.79380465,0.7811154,0.003274926,0.79734576,0.7974423,0.41181952,0.7501846,0.79745156,0.24257323,0.2938225,0.40230644,0.68272185,0.008441534,0.5197774,0.036672246,0.71672434,0.7098515,0.7792392,0.6086868,0.77380925,0.79737735,0.2450588,0.20759363,0.7973604,0.89091617,0.063022815,0.7747235,0.6810144,0.785256,0.6714347,0.1682022,0.7974427,0.8038113,0.7973701,0.20266429,0.79739755,0.5254424,0.20358092,0.5932519,0.79737777,0.7314043,0.50233614,0.20861518,0.79734355,0.2646224,0.3625483,0.89883214,0.99816096,0.72694707,0.4691924,0.29413047,0.7973753,0.7622671,0.9910999,0.7973404,0.07680617,0.7965559,0.20263296,0.79740036,0.7489348,0.7418201,0.7323079,0.405019,0.35279268,0.25522336,0.6454768,0.20264158,0.7882755,0.79447484,0.79740584,0.0141133135,0.20762885,0.75719196,0.202628,0.5853561,0.79144853,0.79732186,0.79736435,0.7973977,0.2605378,0.20262018,0.7974017,0.23593606,0.7973871,0.9505747,0.20286001,0.74640346,0.23784798,0.79736197,0.21181634,0.79737127,0.997769,0.98543835,0.21601465,0.20352337,0.98766834,0.69428724,0.37971336,0.38949937,4
0.84785575,0.93768275,0.92266446,0.0038782442,0.9418773,0.94198334,0.305176,0.8861494,0.941941,0.105294235,0.16584335,0.29394203,0.8064792,0.002409706,0.6140053,0.010472658,0.8466201,0.838528,0.7392174,0.71901363,0.91406715,0.9418874,0.10819932,0.06393023,0.94190675,0.87111145,0.07444912,0.91516936,0.8044316,0.9275868,0.79311854,0.19866417,0.94191957,0.9438285,0.94189376,0.058115438,0.94192386,0.6207111,0.059226077,0.7007817,0.94189584,0.86397475,0.5933796,0.065169245,0.9418797,0.13132091,0.2469821,0.9710801,0.99947554,0.85871017,0.37297022,0.16616145,0.94188905,0.90045047,0.99745804,0.9418879,0.09072648,0.94091266,0.05810246,0.94190675,0.8846992,0.8762441,0.86506957,0.47844672,0.23546454,0.120238796,0.76250136,0.05811795,0.9311453,0.9385086,0.9419051,0.0040303934,0.06402147,0.89447004,0.058115326,0.51020646,0.934873,0.9418574,0.9418886,0.94189525,0.12649578,0.05810265,0.94189596,0.09744151,0.9419215,0.9858865,0.058367297,0.8817068,0.09973857,0.9418887,0.25019646,0.9418997,0.9973642,0.9958427,0.07387423,0.059188314,0.99647874,0.8201285,0.26727647,0.27885073,-1
0.901466,0.9956011,0.97933507,0.016974518,0.99966186,0.99023885,0.25890982,0.9415892,0.99546117,0.04943712,0.11291243,0.24713613,0.85810244,0.012895888,0.65638554,0.012847962,0.9001637,0.89168257,0.71378744,0.7664341,0.97084403,0.99939966,0.05247428,0.006148182,0.99789965,0.8520089,0.09093453,0.9720036,0.8559469,0.9850155,0.84409195,0.2211017,0.9977498,0.98721904,0.9991048,0.0007425472,0.9957312,0.66342074,0.001532279,0.74732816,0.9988075,0.9183532,0.6347658,0.0073800627,0.9998396,0.076710716,0.19792295,0.9872243,0.987091,0.91283345,0.32996237,0.11322482,0.99924994,0.9565926,0.9871048,0.9990487,0.10799198,0.99887985,0.002401948,0.9982534,0.9400743,0.9312026,0.91950643,0.5143275,0.18585351,0.06511071,0.81201327,0.00023012608,0.9885445,0.9960937,0.998873,0.012887659,0.006182799,0.95031655,0.00020399317,0.47379184,0.99108964,0.9998324,0.9996568,0.9995092,0.07165722,0.0011480562,0.9993536,0.041213855,0.995742,0.9871719,0.0013290644,0.93694085,0.04362295,0.99914974,0.27511382,0.9980318,0.98432916,0.98711723,0.016505789,0.0019558594,0.9871121,0.87240195,0.21919768,0.23133253,7
0.9259436,0.99660885,0.9834483,0.22457787,0.9961825,0.8297509,0.20314622,0.9568187,0.9187183,0.042395473,0.08668776,0.1976685,0.8863506,0.21377459,0.73021513,0.21746877,0.91936415,0.9159516,0.56757474,0.8140864,0.9784242,0.988249,0.040988036,0.0043248683,0.9703535,0.67334056,0.27385512,0.98269606,0.88431466,0.99071866,0.88025254,0.38067478,0.96122336,0.78830326,0.9848158,0.010680996,0.93649185,0.73395324,0.0045433342,0.80162066,0.9814958,0.9354667,0.71122044,0.0070297346,0.9969361,0.059625134,0.15744999,0.77975696,0.788016,0.9307062,0.25713724,0.08938379,0.9908087,0.96567464,0.7847008,0.9877384,0.2917253,0.99836904,0.035753697,0.9707199,0.9529203,0.94576305,0.9378441,0.60735345,0.14963952,0.04962772,0.84990543,0.0028119236,0.991581,0.99426925,0.9850551,0.21358308,0.0064157676,0.96112525,0.00470946,0.37300706,0.9802219,0.99872124,0.9960808,0.9942692,0.05580889,0.017825942,0.9885183,0.033150807,0.93109334,0.7861089,0.015256986,0.9476939,0.03565809,0.9886574,0.41810462,0.9708799,0.77911603,0.780452,0.011480771,0.008929789,0.7826069,0.8985132,0.17716786,0.17944793,2
0.9087181,0.9959158,0.97792995,0.08951751,0.99773204,0.9345701,0.23983835,0.94588745,0.96958506,0.045799837,0.104566775,0.2289203,0.86855775,0.085736424,0.6817246,0.0856772,0.9075199,0.89966226,0.6611437,0.7836555,0.972993,0.9959648,0.048610516,0.006091932,0.9859445,0.78915775,0.15799965,0.97395635,0.8665578,0.98608416,0.8555898,0.27856833,0.9849157,0.91433734,0.99398714,0.004972391,0.97140515,0.68823457,0.0034853294,0.76595473,0.99199873,0.9243688,0.6616959,0.006846806,0.9989165,0.07106518,0.18333246,0.9144041,0.91426986,0.91924876,0.30563647,0.104884386,0.99495816,0.9597798,0.9142731,0.99363244,0.17380132,0.99836373,0.016093045,0.988283,0.944487,0.93626803,0.9254335,0.5501481,0.17214927,0.06030786,0.82587373,0.0015476793,0.9882729,0.9941889,0.99247223,0.08571108,0.0057307314,0.9539702,0.0013806224,0.43883857,0.9829251,0.99901146,0.99770164,0.99669546,0.066379875,0.007687621,0.9956576,0.0381855,0.9714602,0.91435236,0.0073191673,0.94158113,0.040412642,0.9943074,0.3286101,0.98681796,0.9116924,0.91425943,0.0152989365,0.0065271705,0.91426677,0.8818081,0.2030423,0.21425945,3
0.8208284,0.90779966,0.8935089,0.0037722588,0.91189504,0.9118196,0.32734203,0.85802454,0.91205716,0.13368186,0.19242747,0.3164616,0.78080463,0.003619683,0.5944657,0.01589363,0.81967384,0.811995,0.74752504,0.6961241,0.88496834,0.91190267,0.13666894,0.09376483,0.9120047,0.87520325,0.07208652,0.8857972,0.77883095,0.8980857,0.7678878,0.192384,0.91194874,0.9148632,0.91200787,0.088040814,0.9118509,0.60091233,0.089199364,0.6785211,0.91192174,0.8365224,0.5745019,0.09495588,0.91192347,0.15891933,0.27095085,0.9560744,0.999247,0.8314151,0.39294007,0.19269092,0.9120575,0.87179494,0.99611926,0.91199696,0.08782664,0.9110272,0.088066205,0.91203433,0.85659134,0.84836984,0.83751184,0.4632122,0.25976196,0.14822048,0.73826414,0.088122554,0.9015942,0.9086373,0.91192997,0.0061330823,0.09374674,0.8660174,0.088069946,0.5258118,0.905157,0.9119642,0.9119873,0.9120123,0.15428358,0.087954834,0.9119191,0.126155,0.9119663,0.97856337,0.08825968,0.8535971,0.12836337,0.9119608,0.24226573,0.91206074,0.9974483,0.993654,0.10331258,0.08929266,0.99466777,0.7940594,0.29058632,0.30176124,5
0.8654951,0.9571918,0.9418539,0.0039595393,0.9614755,0.9615795,0.29071876,0.9045847,0.9615351,0.08667778,0.14849752,0.2792533,0.82325846,0.0015922356,0.6267776,0.0069205593,0.8642333,0.85597295,0.73379153,0.73397046,0.93308103,0.96148664,0.08964185,0.04445196,0.9614941,0.8684306,0.075998336,0.93421227,0.821165,0.9468842,0.80961776,0.20279504,0.9615117,0.96280694,0.96148646,0.038521677,0.96151733,0.6336254,0.039659157,0.71536034,0.9614906,0.88194835,0.60572076,0.04571436,0.96147597,0.11324688,0.23131539,0.98087853,0.9996521,0.8765722,0.35992512,0.14881547,0.96148616,0.9191886,0.9983204,0.9614827,0.09261425,0.96048933,0.03850335,0.9615016,0.903105,0.8944716,0.8830677,0.4884026,0.21955796,0.101941004,0.77836365,0.03852218,0.9505124,0.9580358,0.9614962,0.00266321,0.044544194,0.9130768,0.03851765,0.5000193,0.95431715,0.96144974,0.9614799,0.9614891,0.10832289,0.03850798,0.9614908,0.078666404,0.9615178,0.99067396,0.03877747,0.90004975,0.08100803,0.9614836,0.2553999,0.9614945,0.9973098,0.99725276,0.054607198,0.039619345,0.9976733,0.8371902,0.2520344,0.26385093,6
0.77773434,0.8601581,0.84640634,0.003553724,0.8639898,0.8640901,0.3626411,0.81288916,0.8640934,0.17926615,0.23480245,0.35234427,0.739792,0.005656439,0.56322885,0.02459089,0.77662784,0.7691997,0.7607926,0.65956247,0.8384893,0.8640265,0.18195167,0.14134116,0.8640153,0.88178736,0.06829348,0.83946496,0.73792636,0.850897,0.72755265,0.18225853,0.8640827,0.8683646,0.864024,0.13600788,0.8640439,0.5693681,0.13700926,0.64283335,0.8640232,0.79253733,0.5443175,0.14246683,0.86399794,0.20315115,0.30926144,0.9321491,0.99876887,0.78771204,0.42482248,0.2351234,0.86403054,0.825993,0.99403447,0.86400527,0.08322498,0.86313367,0.1359774,0.8640498,0.81154597,0.80381083,0.7935294,0.43888313,0.29869223,0.19297329,0.69944113,0.13599004,0.8541641,0.86089015,0.8640452,0.009464585,0.1413934,0.8204974,0.1359801,0.5506988,0.8575952,0.86397517,0.8640151,0.8640452,0.19872373,0.13596517,0.86404395,0.17206821,0.8640442,0.9668574,0.13621852,0.80879915,0.17414925,0.86401147,0.22951397,0.86402607,0.9975826,0.9902362,0.15046781,0.13696694,0.99172986,0.75231993,0.32786703,0.3384732,4
0.92362344,0.99657434,0.9750676,0.23840702,0.99378145,0.82031256,0.20065105,0.9547212,0.9164571,0.038315922,0.087459765,0.19150168,0.89003974,0.23525046,0.7337537,0.23518203,0.9226346,0.9160557,0.5530511,0.81902236,0.9774051,0.98892367,0.04067034,0.005962778,0.9614041,0.66012853,0.29568177,0.9780204,0.8883637,0.9883057,0.8791938,0.3965361,0.95857817,0.7647793,0.98349917,0.013651706,0.92149574,0.7391957,0.007492803,0.8042092,0.978042,0.93672806,0.7169977,0.00573524,0.99703133,0.059459046,0.15336469,0.76490206,0.76476955,0.93243885,0.25568256,0.08774643,0.9861803,0.96634185,0.7647683,0.9825206,0.3088983,0.99731785,0.044180363,0.9678353,0.9535563,0.9466793,0.93761337,0.6237054,0.14400417,0.050450593,0.8543397,0.0042404607,0.9877192,0.9902962,0.97931916,0.23521197,0.0047954638,0.9614852,0.0037825163,0.3670867,0.96612597,0.99735075,0.99369526,0.99094754,0.05553525,0.0211117,0.98808384,0.03195282,0.92164147,0.7648483,0.019635707,0.95112616,0.033810727,0.9843761,0.4384162,0.9638083,0.7626034,0.764737,0.012809057,0.015893608,0.76475155,0.9011274,0.16985191,0.17922352,2
0.3522215,0.38941795,0.38338584,0.0016053636,0.39109343,0.39133894,0.71134233,0.3681314,0.39118445,0.62847793,0.65321016,0.70664513,0.3349831,0.025372904,0.2551554,0.110271,0.35165316,0.34828764,0.89163196,0.2987126,0.37981427,0.3910045,0.6297214,0.611274,0.3916824,0.9463697,0.030956332,0.38006473,0.33421168,0.38530043,0.3294611,0.08256182,0.3912198,0.4106226,0.3913141,0.6086477,0.39135647,0.2578626,0.60897934,0.29110578,0.3912749,0.35890198,0.24664453,0.6119448,0.39118636,0.63923687,0.6871771,0.69565743,0.99452424,0.3568046,0.7395266,0.6535197,0.3911117,0.3738312,0.9732112,0.39134637,0.03767776,0.3906824,0.60892427,0.39124656,0.3675295,0.3640144,0.35932124,0.1987027,0.68241775,0.6343688,0.31685024,0.6088597,0.38693956,0.3897665,0.39142984,0.04244736,0.6114992,0.37170237,0.60892206,0.7964965,0.38844806,0.3913327,0.391361,0.39123815,0.63718927,0.60869443,0.39118606,0.62498456,0.39127755,0.8513812,0.6088896,0.3662318,0.6261867,0.39122552,0.10395205,0.39127892,0.99889135,0.956242,0.6152176,0.60911554,0.9629183,0.3406968,0.69552845,0.7003492,-1
0.32281864,0.35710192,0.35158902,0.0014499668,0.35862148,0.35881191,0.735461,0.33749917,0.3588766,0.6592985,0.6821468,0.73114955,0.30710906,0.02673355,0.23386148,0.11620456,0.32247305,0.31936693,0.9007184,0.27384242,0.34820968,0.35869902,0.660482,0.64363337,0.35880542,0.9509713,0.028350838,0.34846163,0.30643475,0.35326508,0.30207595,0.075760275,0.35893947,0.3789022,0.3587553,0.64132756,0.3587673,0.23633027,0.6415551,0.2668856,0.35878193,0.32904643,0.22604364,0.6440867,0.35865074,0.6692532,0.71328515,0.6794929,0.9941885,0.3271066,0.7612394,0.68247706,0.35873193,0.34280354,0.9717966,0.35870755,0.034549337,0.35834825,0.64134866,0.3588012,0.33690113,0.33382952,0.32942384,0.1821726,0.70890355,0.6648614,0.29034317,0.6412971,0.35472134,0.35731202,0.3589217,0.044722855,0.64360404,0.34062153,0.6412993,0.813409,0.3561889,0.35867786,0.35876846,0.3588279,0.66735,0.64123946,0.35880977,0.65620196,0.35871655,0.8434094,0.6413869,0.33577657,0.6570765,0.35870504,0.095328644,0.3587088,0.9989976,0.95386004,0.64735276,0.64153016,0.9609376,0.31233782,0.7209427,0.725305,0
0.8475817,0.93738896,0.92237043,0.0038765958,0.9415774,0.9416804,0.3053998,0.8858689,0.9416481,0.105576225,0.16611348,0.29417464,0.80622274,0.0024219528,0.6138049,0.010527073,0.84635323,0.8382583,0.73930603,0.7187831,0.91377187,0.94159776,0.10848216,0.06422652,0.9415943,0.8711587,0.074425414,0.9148702,0.8041747,0.92729276,0.7928698,0.19860469,0.94163007,0.94352597,0.9415934,0.058421053,0.941623,0.62050796,0.05953105,0.70055515,0.941597,0.86369735,0.5931867,0.06546025,0.9415799,0.13159709,0.2472266,0.97093385,0.99947196,0.8584345,0.37317204,0.16643377,0.9415945,0.9001694,0.9974468,0.9415855,0.09069824,0.9406205,0.058396697,0.94161093,0.88441634,0.875967,0.8647916,0.47829536,0.23571204,0.12052136,0.7622527,0.058413785,0.9308457,0.938207,0.9416059,0.0040515503,0.06430839,0.8941797,0.05840874,0.5103623,0.93457496,0.94155246,0.9415861,0.9416008,0.1267746,0.058399692,0.94160444,0.097732194,0.94162345,0.98581153,0.05866508,0.8814255,0.10001589,0.9415885,0.25011614,0.9415996,0.9973657,0.9958208,0.07417481,0.05948791,0.99645895,0.8198674,0.26751462,0.2790822,-1
