feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,cluster
0.0021503344,0.002171427,0.99786305,0.0021386147,0.99783593,0.9978647,0.002132833,0.9978607,0.002133578,0.9978612,0.9978625,0.002122201,0.0021445379,0.0021587946,0.002125278,0.0021749288,0.0021221489,0.0021388084,0.0021583736,0.9978646,0.0021477193,0.9978517,0.002129674,0.9978663,0.0021294542,0.0021651238,0.0021127313,0.0021312013,0.99785376,0.99782914,0.0021470338,0.0021506473,0.0021412373,0.99785024,0.99787474,0.002145633,0.99785554,0.0021600127,0.00214196,0.0021689236,0.9978485,0.00214459,0.0021648556,0.0021490008,0.99783814,0.9978126,0.0021472424,0.9978576,0.0021523237,0.0021505207,0.997849,0.9978801,0.99785066,0.9978521,0.9978641,0.9978516,0.0021523759,0.0021492466,0.0021382347,0.9978627,0.0021605492,0.9978515,0.0021347404,0.0021273792,0.99786896,0.99786794,0.0021266043,0.9978561,0.99786234,0.0021481067,0.9978801,0.99785984,0.9978756,0.99786144,0.9978787,0.9978768,0.99786896,0.99786913,0.9978498,0.0021567568,0.0021683872,0.0021448582,0.0020898879,0.0021410137,0.9978523,0.9978539,0.99784034,0.0021344423,0.0021326542,0.99787843,0.002117768,0.0021474287,0.0021745116,0.0021511465,0.0021357983,0.002150327,0.0021456182,0.0021629333,0.99787647,0.0021319985,0.002124004,0.0021228604,0.99786234,0.0021195412,0.9978758,0.0021479353,0.0021329373,0.99784315,0.002145946,0.99784714,0.0021645427,0.99788105,0.0021383911,0.9978567,0.99786127,0.99785703,0.0021056682,0.99785584,0.002137389,0.9978688,8
0.10471547,0.10472655,0.8952467,0.10476378,0.89524794,0.895235,0.10483361,0.89519304,0.10472884,0.8952832,0.89528596,0.104756184,0.10464605,0.1045214,0.10477454,0.104777046,0.10477633,0.104728684,0.10478996,0.89521545,0.1048588,0.8952456,0.1047628,0.8952224,0.10471138,0.104775295,0.104691796,0.104704164,0.89519316,0.8952508,0.10481002,0.10474866,0.10479906,0.89531064,0.89519304,0.10477464,0.8952116,0.10472453,0.104721256,0.104785115,0.8951366,0.10478413,0.10475246,0.104692265,0.8952446,0.8950733,0.10480647,0.89530617,0.10474968,0.10479928,0.8952459,0.8951887,0.8952021,0.8952443,0.8952204,0.895268,0.10473157,0.10485177,0.10464989,0.89520174,0.10476814,0.8953103,0.10486323,0.10482131,0.8952042,0.89526224,0.104733065,0.8952651,0.8953003,0.10464925,0.89515233,0.89520025,0.89523876,0.8951977,0.895192,0.8952149,0.8952581,0.89523715,0.89512384,0.1047894,0.10477154,0.10472215,0.104686886,0.10479589,0.89516675,0.89524406,0.8951917,0.10472638,0.104708165,0.89521927,0.10483071,0.10469945,0.10474464,0.104820885,0.10471271,0.104889154,0.10483119,0.104742624,0.8953331,0.10475682,0.104820795,0.10469193,0.8953659,0.10473232,0.8951523,0.10480475,0.10479814,0.89521426,0.10469941,0.8951304,0.10478163,0.895248,0.10480563,0.89524925,0.8952638,0.89520633,0.10473053,0.8952399,0.104780875,0.89519376,-1
0.20371175,0.20401368,0.7960783,0.20379087,0.7961626,0.7958922,0.2039006,0.7960512,0.20384319,0.7961706,0.7960303,0.20386893,0.2037957,0.20328312,0.20383564,0.20392618,0.20393516,0.20385449,0.20389673,0.79604185,0.20397118,0.79606116,0.2039335,0.79608023,0.2038417,0.20402814,0.20379433,0.2036905,0.7959955,0.7961064,0.20403837,0.2037961,0.20387124,0.79621655,0.7960008,0.20397504,0.795977,0.20381771,0.2037259,0.20373522,0.79586667,0.20393305,0.2039093,0.20406589,0.79589057,0.79588777,0.20406872,0.7961838,0.20393473,0.20392299,0.7961313,0.7959001,0.79598737,0.7961052,0.79624605,0.7962004,0.20340511,0.2039854,0.20366889,0.7959576,0.2038129,0.7963839,0.20418812,0.20403218,0.7959726,0.7962069,0.2037821,0.79615486,0.7962252,0.20362833,0.7958419,0.79597664,0.796061,0.79601896,0.79616493,0.79609126,0.79604256,0.7961816,0.79589504,0.20382217,0.20402168,0.20383325,0.2039482,0.20397568,0.7959826,0.796062,0.7959975,0.20382157,0.20375574,0.79601705,0.20402277,0.20362797,0.2037427,0.20383118,0.20376617,0.20413595,0.20382613,0.2038187,0.7963206,0.2039436,0.20410258,0.20378482,0.7963234,0.20392525,0.79589546,0.2039952,0.20395747,0.79610634,0.20400654,0.7958808,0.20389847,0.7960259,0.20398967,0.79621893,0.79607105,0.7961377,0.20388305,0.7960671,0.20391166,0.7958924,3
0.055413738,0.055406526,0.9446464,0.05531688,0.94464993,0.9445945,0.055294156,0.94469744,0.055342205,0.9446322,0.9445319,0.055346336,0.05542124,0.05536511,0.055251837,0.055327833,0.055362225,0.055392742,0.05536995,0.944641,0.05534056,0.9445969,0.055324692,0.94466794,0.05530741,0.055437237,0.055298977,0.055347636,0.94460416,0.94456863,0.055351913,0.055336688,0.05535452,0.9446649,0.94463396,0.055333868,0.9445796,0.05535777,0.055343382,0.0553772,0.94466877,0.055346332,0.05541373,0.05546385,0.9444917,0.9445303,0.055383995,0.94460654,0.055382848,0.05533974,0.9446046,0.94459105,0.9446072,0.94469714,0.94472754,0.94457316,0.05517057,0.05532726,0.055365413,0.9445944,0.055434562,0.94470227,0.05539658,0.05533485,0.9446488,0.9446299,0.05531523,0.94468415,0.9446773,0.05530107,0.9445975,0.94461477,0.9446693,0.9446179,0.9447366,0.94470507,0.94463503,0.94466674,0.9446896,0.0553412,0.055377483,0.05537173,0.05547598,0.05538159,0.9446854,0.9446263,0.9446076,0.055388033,0.055345945,0.9446732,0.055396415,0.05534848,0.05531831,0.055308737,0.05532228,0.055306032,0.055296406,0.05532623,0.944702,0.05536873,0.055408984,0.055361748,0.94464463,0.055385694,0.94470173,0.055386126,0.055357806,0.9446579,0.055526495,0.9446729,0.055323344,0.94461834,0.05534538,0.9446896,0.94459754,0.94468373,0.05532174,0.9446211,0.055336766,0.94461775,5
0.25514162,0.25555173,0.74464405,0.25525087,0.7447192,0.7443938,0.25538373,0.7445506,0.255301,0.744747,0.74459815,0.25532627,0.25524575,0.25459343,0.25525492,0.25540382,0.25543606,0.25534177,0.2554225,0.7445843,0.25550526,0.7445859,0.25539497,0.7446722,0.25534233,0.2555447,0.25527218,0.2551371,0.74446774,0.74474066,0.25553524,0.255217,0.25534663,0.7447252,0.744456,0.2554347,0.7444806,0.25525478,0.2551923,0.2551746,0.74431986,0.25537238,0.25539672,0.25557208,0.7443924,0.7443871,0.2555827,0.7447804,0.25542533,0.25539657,0.7446648,0.7443279,0.74454445,0.7446478,0.7447905,0.744695,0.2547572,0.2554962,0.25508225,0.7444279,0.2552934,0.74496996,0.25566798,0.25554994,0.7444948,0.7447772,0.25518453,0.7447043,0.744726,0.25501275,0.7442955,0.74443823,0.74457437,0.7445374,0.74474055,0.7445825,0.7445135,0.74473935,0.7444243,0.25521886,0.25552946,0.25528997,0.25537214,0.2554019,0.74445957,0.74456,0.74453974,0.2552883,0.2551795,0.7445062,0.25552538,0.25504723,0.25515726,0.2553208,0.25521782,0.25562978,0.255252,0.2552749,0.74484754,0.25542772,0.255616,0.25525802,0.7448752,0.25538394,0.74438226,0.25547013,0.25539082,0.7446603,0.25553295,0.7443591,0.2553234,0.7445336,0.25544688,0.7447481,0.7445303,0.74467206,0.255275,0.744567,0.25536305,0.7443629,2
0.1900324,0.18940964,0.81074774,0.1895288,0.81049246,0.81073284,0.18950158,0.8105182,0.189488,0.8105592,0.8104158,0.18967408,0.18980706,0.18979762,0.18930793,0.18919866,0.18958902,0.18953751,0.1896184,0.8105493,0.18947355,0.81029636,0.18935084,0.81062907,0.18951234,0.1894524,0.18953651,0.18964885,0.81055856,0.810579,0.1893007,0.189394,0.18954886,0.8104287,0.8104189,0.18942274,0.8102888,0.18921858,0.18959112,0.18958738,0.81054133,0.18951829,0.18967773,0.1894218,0.8107485,0.81062317,0.18926755,0.8104683,0.18955997,0.18952084,0.8104758,0.8104673,0.81052274,0.8106004,0.81052727,0.8102549,0.18934867,0.1895301,0.18970121,0.8106075,0.1896189,0.8103471,0.18954268,0.18950638,0.81071913,0.8104013,0.18935227,0.8107278,0.8103336,0.18928665,0.8106293,0.8105667,0.8106822,0.81030846,0.81066334,0.8106232,0.8104139,0.8105605,0.8106791,0.18956852,0.18931559,0.18950754,0.18988183,0.18939385,0.81050366,0.8103863,0.8105453,0.18950032,0.18959616,0.81054217,0.18947722,0.18971732,0.18941657,0.18970466,0.18957381,0.18925035,0.18939647,0.18949875,0.81053776,0.18940026,0.18962803,0.18976527,0.81044346,0.1893768,0.81057155,0.18948221,0.1893751,0.81062734,0.18957782,0.8104581,0.18914078,0.8104623,0.18937765,0.8105017,0.8103855,0.8104571,0.18928911,0.8103354,0.18943384,0.8106218,3
0.012793141,0.012827337,0.98721194,0.012796104,0.9871822,0.9872104,0.012792155,0.9872046,0.012783438,0.98721313,0.9872241,0.012772784,0.0127854645,0.012789812,0.012782335,0.012841105,0.012772411,0.012787253,0.012812745,0.987212,0.012805089,0.98720616,0.012782434,0.98721445,0.012774293,0.012809455,0.01276385,0.012779914,0.9871975,0.98717844,0.012803346,0.012798972,0.012796044,0.98719823,0.98721737,0.012797877,0.987205,0.012812987,0.01278694,0.012815461,0.9871917,0.012797132,0.012817666,0.01279524,0.9871909,0.98716044,0.012804344,0.9872116,0.012808144,0.012805961,0.9871972,0.9872279,0.98719704,0.9871962,0.9872062,0.9872077,0.012807213,0.0128102675,0.012778245,0.9872126,0.012808286,0.9872055,0.012796178,0.012782395,0.9872104,0.98722136,0.012772337,0.9872025,0.98721004,0.012793601,0.9872191,0.9872043,0.9872142,0.98720694,0.98722154,0.9872149,0.9872206,0.9872167,0.9871846,0.012809264,0.01282239,0.0127965845,0.0127170235,0.012790404,0.98719025,0.98720324,0.98718786,0.012784816,0.0127770305,0.9872221,0.01277338,0.012792736,0.012830138,0.01280871,0.012784697,0.012808114,0.012802213,0.012816176,0.98722154,0.01278609,0.012773823,0.012773316,0.9872195,0.012772143,0.98721564,0.012801461,0.01279071,0.98718476,0.012788862,0.9871887,0.012819033,0.98723304,0.012788847,0.98720014,0.9872112,0.9872045,0.012754746,0.98721015,0.012794914,0.98721063,8
0.006126249,0.006152004,0.9938856,0.0061172694,0.9938575,0.99388635,0.006111793,0.9938819,0.006110579,0.9938845,0.99388826,0.0060993508,0.006119907,0.0061296,0.0061032996,0.0061557293,0.006099388,0.0061151385,0.006137114,0.9938861,0.0061269403,0.99387485,0.0061072838,0.99388856,0.006106181,0.0061406195,0.006090738,0.006107338,0.99387425,0.9938513,0.006125644,0.0061265826,0.0061193556,0.993872,0.9938952,0.006123677,0.99387723,0.006137058,0.0061175004,0.006144017,0.99386907,0.0061228424,0.006143436,0.006127611,0.9938613,0.9938359,0.0061268955,0.99388117,0.0061316937,0.0061285943,0.9938712,0.9939018,0.99387157,0.9938731,0.9938859,0.9938772,0.0061278194,0.006129734,0.006112702,0.99388564,0.006136611,0.9938762,0.006115541,0.00610587,0.9938896,0.9938917,0.0061016157,0.99387825,0.9938846,0.0061232746,0.9938993,0.993881,0.99389505,0.9938832,0.99390054,0.9938971,0.9938915,0.9938924,0.993868,0.006134242,0.006147921,0.0061231703,0.0060622394,0.0061173886,0.9938712,0.9938765,0.993862,0.006111458,0.0061083287,0.99389815,0.0060960352,0.0061223432,0.0061520487,0.0061300546,0.0061127916,0.0061299503,0.0061231554,0.0061409622,0.9938983,0.0061097443,0.0061022732,0.006099988,0.9938874,0.006097451,0.99389553,0.006126553,0.0061120093,0.99386364,0.00612244,0.9938674,0.006142266,0.9939046,0.006115541,0.9938785,0.9938832,0.9938793,0.006081678,0.9938787,0.0061166883,0.99388874,8
0.01113102,0.011164069,0.9888744,0.011132568,0.98884517,0.9888733,0.011128314,0.9888679,0.0111207515,0.9888754,0.98888546,0.011109956,0.011123851,0.011129811,0.011118934,0.011176795,0.01110971,0.0111248195,0.011149723,0.9888748,0.011141643,0.98886824,0.011119571,0.98887724,0.011112358,0.011147693,0.011101164,0.011117414,0.98886067,0.98884094,0.0111400485,0.011136867,0.011132866,0.9888611,0.98888093,0.011135057,0.9888678,0.011150375,0.011125162,0.011153191,0.9888552,0.011134192,0.011154696,0.011133134,0.98885274,0.988823,0.011141196,0.9888736,0.011144802,0.011142589,0.98886013,0.9888909,0.98886013,0.9888595,0.9888696,0.98886967,0.011144206,0.011146273,0.011116736,0.98887503,0.011146143,0.9888675,0.011131942,0.011119008,0.9888739,0.9888836,0.011110462,0.9888653,0.9888728,0.011132017,0.988883,0.98886746,0.9888781,0.9888703,0.98888487,0.98887897,0.9888831,0.98887956,0.98884916,0.011146311,0.01115948,0.011133973,0.011057109,0.011127837,0.9888544,0.9888662,0.9888508,0.011122175,0.011115193,0.9888854,0.011110023,0.011130676,0.01116702,0.011144996,0.011122316,0.011144578,0.011138588,0.0111534,0.98888457,0.0111230165,0.011111066,0.011110345,0.9888811,0.01110924,0.9888796,0.011138387,0.01112707,0.9888482,0.011127248,0.9888527,0.011156425,0.98889554,0.011126235,0.9888634,0.98887384,0.9888674,0.011092328,0.98887235,0.011131423,0.98887426,8
0.012877837,0.012889862,0.987134,0.012879804,0.9870986,0.98714995,0.012894928,0.9870951,0.012868792,0.9871415,0.98716575,0.012860455,0.012859963,0.012867689,0.012891799,0.012915254,0.012856409,0.012858659,0.012891797,0.98712695,0.012903616,0.98713017,0.012874976,0.98713064,0.012885493,0.012876302,0.012861326,0.012856446,0.98713154,0.9871272,0.012889385,0.01289244,0.012875244,0.98711276,0.98714226,0.01289472,0.9871304,0.0128836185,0.012878448,0.012903124,0.98708355,0.012890466,0.012889877,0.012845144,0.98716724,0.98710334,0.012875363,0.98714656,0.012871996,0.01289843,0.98713005,0.9871601,0.9871237,0.98709744,0.987107,0.9871444,0.012940757,0.012902081,0.012864001,0.9871409,0.012865469,0.9870994,0.012862548,0.012876719,0.9871353,0.9871447,0.012871087,0.98711467,0.9871106,0.012887478,0.987164,0.9871303,0.9871463,0.9871319,0.98711735,0.9871291,0.98713243,0.98713505,0.98709005,0.012894966,0.012895867,0.012868069,0.012770519,0.01287096,0.98709273,0.98711395,0.9871153,0.012847222,0.012865394,0.9871292,0.012831688,0.01288069,0.0129149705,0.012914807,0.012877658,0.012919724,0.012898833,0.012912303,0.98714155,0.012850687,0.01284598,0.0128446575,0.9871446,0.0128283575,0.9871084,0.012879655,0.012858897,0.98710805,0.012813926,0.9870807,0.012908928,0.9871541,0.012881249,0.9871137,0.9871425,0.98710567,0.012832604,0.9871181,0.012870654,0.987141,8
0.79243153,0.79307055,0.20752358,0.79286504,0.20752448,0.20725316,0.7930368,0.20698845,0.7924968,0.20758748,0.20779222,0.7926097,0.7922358,0.79123855,0.79261273,0.7932763,0.7928473,0.79261446,0.79301345,0.20723152,0.7930872,0.20755792,0.7925658,0.20755339,0.79275066,0.7926717,0.7927303,0.7923768,0.20693439,0.20797026,0.79284495,0.79241633,0.7928872,0.20727593,0.20679092,0.7927147,0.20720959,0.7922363,0.79236865,0.7924298,0.2066561,0.79278165,0.7928554,0.7928611,0.20748645,0.2069574,0.7930935,0.2077527,0.7927096,0.79269004,0.20734042,0.2067154,0.20739126,0.20730811,0.20725298,0.20756269,0.79219735,0.79307896,0.7920149,0.20707476,0.79244673,0.20787424,0.793139,0.7931178,0.20726728,0.20770001,0.79220515,0.20742077,0.20706052,0.7920198,0.20662025,0.20692515,0.2071197,0.2070812,0.20720375,0.20693994,0.20720387,0.20739263,0.2067334,0.792387,0.7929487,0.7926085,0.7918066,0.79245716,0.20665818,0.20722264,0.20718789,0.792558,0.7921331,0.20689392,0.7930908,0.79206413,0.79231524,0.79295623,0.79253685,0.793095,0.79239875,0.79260206,0.20724046,0.79269016,0.7929315,0.7926079,0.20789176,0.7925603,0.20676237,0.7928212,0.7925421,0.20731264,0.7926668,0.20686495,0.792483,0.20732713,0.79258174,0.20728248,0.20711666,0.20742452,0.7921852,0.20722747,0.79263765,0.20684922,0
0.048662104,0.048625603,0.9514569,0.048555963,0.95139897,0.9514853,0.048543416,0.95143515,0.048579127,0.95142496,0.9513926,0.048566975,0.048643522,0.048607953,0.04852452,0.048548445,0.04856737,0.048578,0.04859206,0.9514341,0.048570715,0.9513814,0.048544984,0.9514279,0.048610717,0.048581988,0.048564404,0.04855884,0.9514336,0.951425,0.0485404,0.048554152,0.048558265,0.9513922,0.9514415,0.04856415,0.9513895,0.04854931,0.04857365,0.04859244,0.9514116,0.04858375,0.048607707,0.04864703,0.95144165,0.95143914,0.04855167,0.9513962,0.048576266,0.048554335,0.9513978,0.9514348,0.95140207,0.9514358,0.951469,0.9514201,0.048508674,0.048574626,0.048623934,0.9514458,0.048563913,0.9514099,0.048557483,0.048561424,0.95148337,0.9514256,0.04852734,0.9514567,0.95142204,0.0485584,0.9514706,0.9514515,0.9514782,0.95142096,0.9514874,0.9514831,0.95142,0.9514717,0.9514383,0.048594058,0.048603073,0.04858122,0.048607677,0.04854639,0.95141625,0.9513964,0.95140237,0.048565947,0.048581198,0.95141464,0.048527382,0.04856511,0.04855498,0.04858759,0.048578802,0.048578218,0.04852394,0.048574448,0.951448,0.04853058,0.048589006,0.048576273,0.9514227,0.048538707,0.9514446,0.048583724,0.048536785,0.9514485,0.048614487,0.9514126,0.04852532,0.95144445,0.0485525,0.95146835,0.95140374,0.9514468,0.04850933,0.9513634,0.048537396,0.9514458,-1
0.15997075,0.15990174,0.84015393,0.15992868,0.84009016,0.84019184,0.15994713,0.8400531,0.15986383,0.84014034,0.84020865,0.15989706,0.15990663,0.15981646,0.15990049,0.15987478,0.15988946,0.1598675,0.15994051,0.8401288,0.15995653,0.84014606,0.15985432,0.84017223,0.1598273,0.15982093,0.15987873,0.15985505,0.84011865,0.84008276,0.1598868,0.15985364,0.15990028,0.8400964,0.84006965,0.15990606,0.84006333,0.1598774,0.15989374,0.15988904,0.8400385,0.15993428,0.1599547,0.15984753,0.8402306,0.8401961,0.1598959,0.8401985,0.15990214,0.15991196,0.8400869,0.8401365,0.84009117,0.84009576,0.84011006,0.8401518,0.15992557,0.15996477,0.15984702,0.84016,0.15986997,0.84011054,0.15992369,0.1598979,0.84009665,0.84015274,0.15984023,0.8401211,0.8401077,0.15984179,0.8401134,0.84012955,0.84010977,0.84009224,0.84012055,0.8400734,0.8400954,0.84016955,0.84008676,0.15991607,0.1598549,0.15988147,0.15967667,0.15986589,0.84002906,0.8400918,0.8400713,0.15985528,0.15983629,0.84007776,0.15983678,0.15988714,0.15991019,0.15996754,0.15987402,0.15991275,0.15992874,0.15991797,0.84010094,0.15982437,0.15989177,0.1599041,0.84018105,0.15980119,0.84002745,0.15990946,0.15990259,0.84008163,0.15979058,0.840014,0.15989362,0.84016055,0.15987451,0.84007806,0.8400952,0.8400967,0.15979846,0.84009016,0.15991655,0.8400936,3
0.016278967,0.01631108,0.9837305,0.016286597,0.9836887,0.98374647,0.016297765,0.98368573,0.016277686,0.9837363,0.98376185,0.016263947,0.016267128,0.016268246,0.016301513,0.016345933,0.016254082,0.016258962,0.0163025,0.98371816,0.016309291,0.9837128,0.016275417,0.9837166,0.01629337,0.016274408,0.01627659,0.016255155,0.9837153,0.98372364,0.01629667,0.016295709,0.01627691,0.9836961,0.9837342,0.016303018,0.98372185,0.016290396,0.01627665,0.016291112,0.98367256,0.0162979,0.016300604,0.016258925,0.98376185,0.9837167,0.016286507,0.9837183,0.016287997,0.01629942,0.98372775,0.9837595,0.98371404,0.9836866,0.98370576,0.9837514,0.016334258,0.01631147,0.01626356,0.983747,0.016253248,0.9836965,0.016268954,0.016281605,0.9837295,0.9837471,0.016257472,0.98371017,0.9836921,0.016290486,0.98374903,0.98372376,0.9837339,0.9837254,0.98371255,0.9837303,0.9837324,0.9837353,0.9836759,0.01630437,0.01631309,0.016289424,0.01617682,0.016265765,0.9836795,0.9837175,0.9837147,0.0162483,0.016271442,0.983706,0.016226888,0.016277209,0.016316682,0.016320571,0.01629214,0.016320884,0.016291648,0.016322404,0.98372924,0.0162559,0.016252534,0.016247166,0.9837477,0.01623439,0.9837032,0.016286455,0.016260654,0.98369986,0.01622188,0.98368,0.016321857,0.98375535,0.016285196,0.9837079,0.98373675,0.9837058,0.016233735,0.98371094,0.016276494,0.9837314,8
0.18216516,0.18236317,0.8178492,0.18222101,0.8177913,0.81781006,0.18222097,0.8177841,0.18216439,0.8178397,0.8178794,0.18216841,0.18217081,0.18199757,0.1821295,0.18232767,0.182199,0.18219203,0.18228951,0.8178154,0.1822591,0.8178208,0.18214083,0.8178538,0.18220961,0.18220827,0.18219498,0.18213359,0.81772804,0.8178871,0.18221429,0.18212768,0.18221256,0.81773096,0.81773305,0.18217582,0.81777656,0.1821671,0.18214142,0.18214574,0.8177015,0.18219471,0.1822606,0.18232666,0.81774956,0.81776226,0.18227452,0.8178591,0.18225303,0.18218072,0.81777334,0.81770766,0.817816,0.8178001,0.81782687,0.81782985,0.18205543,0.18224718,0.1820968,0.81778324,0.18215656,0.8178959,0.1822779,0.18224186,0.8178211,0.8178916,0.1820671,0.8178282,0.8177886,0.18209599,0.8177062,0.8177425,0.8177507,0.8177864,0.8178553,0.81775415,0.81778157,0.8178616,0.8177359,0.18215278,0.18230502,0.18220203,0.18199301,0.18211344,0.817693,0.8178018,0.8177457,0.1821844,0.18208832,0.8177378,0.18222117,0.1820648,0.18216044,0.1822211,0.18216479,0.18220496,0.18209724,0.18217942,0.8177403,0.18220097,0.1822293,0.18218985,0.8178774,0.18216501,0.8177456,0.18221736,0.18215762,0.817787,0.18225679,0.8177533,0.18214831,0.8178411,0.1821283,0.81781244,0.81772465,0.81786203,0.182076,0.8177907,0.18217772,0.8177133,3
0.040181063,0.04025027,0.9598486,0.04015605,0.9598091,0.959836,0.040144674,0.9598467,0.04015994,0.95983285,0.9598113,0.040149014,0.04018914,0.04014221,0.040124048,0.040201247,0.04015758,0.040169314,0.040212568,0.9598361,0.040165976,0.95978993,0.04012723,0.95983356,0.04016449,0.040205076,0.040141016,0.040144943,0.9598062,0.95980656,0.04017195,0.04014532,0.040161923,0.95980567,0.9598223,0.040167376,0.95980155,0.04018098,0.040154077,0.040170707,0.95979464,0.040166125,0.040196717,0.04022865,0.9597864,0.9598031,0.040185332,0.9598077,0.040206864,0.04015672,0.95980823,0.9598105,0.9598162,0.95984083,0.95986736,0.95981336,0.04007501,0.040184386,0.04015892,0.9598258,0.040179454,0.95985615,0.040181026,0.040161505,0.95984656,0.9598482,0.040106837,0.9598383,0.95983654,0.040130697,0.9598179,0.95982087,0.9598416,0.9598217,0.9598873,0.959858,0.9598373,0.9598655,0.9598205,0.040188745,0.04021831,0.040189117,0.04017082,0.0401534,0.9598106,0.9598223,0.9598055,0.040167212,0.040149897,0.9598292,0.040162943,0.040147472,0.040174723,0.040168807,0.040161762,0.04017508,0.040135384,0.04017037,0.9598501,0.040167287,0.04020384,0.04016019,0.95983875,0.04015565,0.95984584,0.040183872,0.040153064,0.959824,0.04023899,0.95981985,0.04015919,0.9598438,0.040157773,0.9598444,0.9598009,0.9598501,0.040113155,0.9598031,0.04015817,0.95981324,7
0.43551472,0.43579987,0.56458247,0.43562135,0.56456244,0.5644129,0.43561938,0.5643816,0.43536627,0.56456685,0.5646742,0.4354584,0.43544257,0.4349339,0.43531042,0.43569767,0.43561488,0.43553454,0.43587717,0.56446356,0.43566746,0.5644345,0.4353424,0.564618,0.43540686,0.4356096,0.4355254,0.43541527,0.5641853,0.564547,0.43548518,0.43534324,0.4356348,0.56445885,0.56412446,0.43547386,0.56427914,0.43540716,0.4354541,0.43528405,0.5642276,0.43554857,0.43568408,0.4357416,0.56427884,0.5643141,0.43580157,0.5645615,0.43567732,0.43544242,0.5644373,0.56412387,0.56441045,0.5645493,0.5645203,0.56450784,0.43494466,0.4357708,0.4351857,0.56434757,0.43558195,0.56476915,0.43576342,0.4356097,0.56441677,0.5646396,0.4351433,0.5645694,0.5643831,0.43517596,0.564042,0.5642907,0.5643672,0.5643315,0.56456864,0.56438047,0.564438,0.5645857,0.5642993,0.43544888,0.43572316,0.43566486,0.4353699,0.43534356,0.56418914,0.5645491,0.5643387,0.4355231,0.43528283,0.5642654,0.43576005,0.43526304,0.43536752,0.43556398,0.43544945,0.435557,0.4352332,0.43550646,0.56439424,0.43553132,0.43576416,0.4355517,0.5647133,0.43549624,0.564348,0.43559033,0.43549103,0.5644216,0.4358039,0.564396,0.43545908,0.56455594,0.43537593,0.5644313,0.5642093,0.5645884,0.43521687,0.56441593,0.43556413,0.5641898,1
0.004240526,0.004267007,0.9957711,0.0042303056,0.99574316,0.99577194,0.004224658,0.99576855,0.004224956,0.9957698,0.9957719,0.0042135343,0.0042352825,0.004245214,0.0042162836,0.0042691827,0.0042137504,0.0042295903,0.0042510256,0.99577177,0.0042408854,0.9957597,0.0042213183,0.99577403,0.0042216834,0.0042553395,0.00420475,0.004221171,0.9957599,0.9957377,0.004240051,0.004241109,0.0042331964,0.9957569,0.9957816,0.0042374134,0.9957628,0.0042511225,0.0042315647,0.004258588,0.9957552,0.004236564,0.0042576045,0.0042441934,0.9957453,0.99572134,0.0042413026,0.9957659,0.004245639,0.0042419136,0.9957566,0.99578667,0.9957579,0.99575967,0.9957728,0.9957623,0.004239857,0.004242167,0.0042279735,0.99577063,0.004250996,0.99576247,0.004229501,0.0042198896,0.9957764,0.9957773,0.0042159557,0.99576443,0.9957709,0.004237458,0.9957851,0.9957664,0.9957814,0.9957694,0.9957875,0.9957841,0.9957772,0.9957786,0.9957552,0.0042480454,0.0042625368,0.004237406,0.004178822,0.0042318106,0.9957583,0.99576193,0.9957475,0.0042259544,0.0042229146,0.99578404,0.0042102337,0.0042357817,0.0042649806,0.004242912,0.0042270944,0.0042435825,0.004235536,0.004254043,0.9957842,0.0042240173,0.004217131,0.004213497,0.9957724,0.004212007,0.99578196,0.0042407885,0.004225239,0.99575055,0.004239127,0.9957545,0.004255429,0.99578995,0.0042298585,0.9957657,0.9957684,0.9957658,0.0041959733,0.9957638,0.0042296126,0.99577475,8
